favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
27657,Twitter for iPhone,https://t.co/8bPq1Oy71z,,False,Sun Nov 17 17:54:12 +0000 2019,8490,1196124392146776065
153644,Twitter for iPhone,Thank you to LSU and Alabama for a great game!,,False,Sun Nov 10 00:40:13 +0000 2019,18502,1193327464308625409
45120,Twitter for iPhone,"....that the House Democrats have done since she’s become Speaker, other than chase Donald Trump.” This Impeachment Hoax is such a bad precedent and sooo bad for our Country!",realDonaldTrump,False,Thu Nov 14 15:28:28 +0000 2019,10462,1195000551500632065
41855,Twitter for iPhone,"....Matt has been a GREAT Governor. Kentucky (I Love You!), please be sure to vote for Matt Bevin on TUESDAY. Matt will never let you down, and we have to send a strong signal to Nancy Pelosi and the Radical Left Democrats. See you on Monday night, VOTE TUESDAY!!!",realDonaldTrump,False,Sun Nov 03 15:01:01 +0000 2019,9977,1191007379212648448
105077,Twitter for iPhone,Republicans have never been more unified than they are right now! The Dems are a mess under the corrupt leadership of Nervous Nancy Pelosi and Shifty Adam Schiff!,,False,Fri Nov 01 21:40:15 +0000 2019,22475,1190383074632257536
87197,Twitter for iPhone,"I never in my wildest dreams thought my name would in any way be associated with the ugly word, Impeachment! The calls (Transcripts) were PERFECT, there was NOTHING said that was wrong. No pressure on Ukraine. Great corruption &amp; dishonesty by Schiff on the other side!",,False,Thu Nov 21 13:08:33 +0000 2019,19726,1197502055415451654
50729,Twitter for iPhone,"“The Chinese say (about Trump’s Trade War &amp; Tariffs), ‘he brought us to the table.’ This is the most prosperous economy the world has ever seen, and it’s going to be a very prosperous economy.” Jamie Dimon on @60Minutes  Thank you President Trump &amp; the Republican Party!",,False,Mon Nov 11 14:25:38 +0000 2019,13116,1193897574899634176
67536,Twitter for iPhone,"Tell Jennifer Williams, whoever that is, to read BOTH transcripts of the presidential calls, &amp; see the just released ststement from Ukraine. Then she should meet with the other Never Trumpers, who I don’t know &amp; mostly never even heard of, &amp; work out a better presidential attack!",,False,Sun Nov 17 19:57:12 +0000 2019,16817,1196155347117002752
68785,Twitter for iPhone,Nancy Pelosi won’t put it up for a vote. Has delayed it for 6 months. See you in #2020! https://t.co/lOrWm9u10r,,False,Sat Nov 30 23:43:34 +0000 2019,20105,1200923352698904577
52880,Twitter for iPhone,"..Every year, as the fire’s rage &amp; California burns, it is the same thing-and then he comes to the Federal Government for $$$ help. No more. Get your act together Governor. You don’t see close to the level of burn in other states...But our teams are working well together in.....",realDonaldTrump,False,Sun Nov 03 14:11:58 +0000 2019,13223,1190995035703185408
